Data/Hora;Dia;Mês;Ano;Data;Hora;Baixa Tensão (kWh);Média Tensão (kWh);Alta Tensão (kWh);Muito Alta Tensão (kWh);Total (kWh)
2025-02-26T05:15:00+00:00;26;02;2025;2025-02-26;05:15;561899.81956;400429.721;204847.5668;93796.9148;1260974.02216
2025-02-27T06:45:00+00:00;27;02;2025;2025-02-27;06:45;647257.803237;471381.7771;215045.8646;82359.7543;1416045.199237
2025-03-02T06:15:00+00:00;02;03;2025;2025-03-02;06:15;578766.134747;289590.5069;188128.5885;87439.3292;1143924.559347
2025-03-03T21:00:00+00:00;03;03;2025;2025-03-03;21:00;1253445.590974;433290.4694;201950.9263;48473.4225;1937160.4091740001
2025-03-04T21:30:00+00:00;04;03;2025;2025-03-04;21:30;1153238.562925;357052.4297;198081.5871;93623.756;1801996.3357250001
2025-03-05T17:45:00+00:00;05;03;2025;2025-03-05;17:45;1002269.709031;610311.4285;211571.1657;53388.4262;1877540.7294310003
2025-03-06T15:15:00+00:00;06;03;2025;2025-03-06;15:15;872154.535035;635774.7669;194133.2104;74410.1615;1776472.6738349998
2025-03-06T16:45:00+00:00;06;03;2025;2025-03-06;16:45;865933.552404;643117.615;201894.1728;61407.448;1772352.788204
2025-03-07T14:30:00+00:00;07;03;2025;2025-03-07;14:30;978095.523049;643173.5989;213042.0187;81322.656;1915633.7966489997
2025-03-08T14:00:00+00:00;08;03;2025;2025-03-08;14:00;1011095.395265;345085.2235;183430.2665;72076.1552;1611687.0404649999
2025-03-10T08:15:00+00:00;10;03;2025;2025-03-10;08:15;865738.347485;581315.6115;218907.3347;84203.7931;1750165.0867849998
2025-03-10T17:45:00+00:00;10;03;2025;2025-03-10;17:45;1073802.959548;624331.5854;213869.9853;52057.3418;1964061.872048
2025-03-11T04:15:00+00:00;11;03;2025;2025-03-11;04:15;598549.991326;396298.7175;206413.3658;85868.8143;1287130.8889259999
2025-03-11T18:00:00+00:00;11;03;2025;2025-03-11;18:00;944455.779934;594871.761;222912.0842;78379.0287;1840618.653834
2025-03-11T20:30:00+00:00;11;03;2025;2025-03-11;20:30;1335946.436249;531408.7908;224315.0508;61820.5831;2153490.8609490003
2025-03-12T19:00:00+00:00;12;03;2025;2025-03-12;19:00;1226787.915945;581152.7644;228500.1285;50526.0299;2086966.8387449998
2025-03-13T11:00:00+00:00;13;03;2025;2025-03-13;11:00;908853.177089;606935.6201;200577.2897;93400.369;1809766.455889
2025-03-13T17:15:00+00:00;13;03;2025;2025-03-13;17:15;868281.109929;608353.4181;218642.8817;50898.9934;1746176.403129
2025-03-13T23:45:00+00:00;13;03;2025;2025-03-13;23:45;873642.423394;442042.469;212930.8682;61872.8194;1590488.5799939998
2025-03-14T04:30:00+00:00;14;03;2025;2025-03-14;04:30;569609.064349;395337.6891;209823.2494;69461.8383;1244231.841149
2025-03-14T14:45:00+00:00;14;03;2025;2025-03-14;14:45;803538.649607;534155.413;200718.1849;68051.9471;1606464.194607
2025-03-15T10:00:00+00:00;15;03;2025;2025-03-15;10:00;827272.783749;329160.0228;178714.1698;94991.928;1430138.9043490002
2025-03-17T09:00:00+00:00;17;03;2025;2025-03-17;09:00;888608.979291;628228.8543;212012.6843;98800.2518;1827650.7696910002
2025-03-19T13:00:00+00:00;19;03;2025;2025-03-19;13:00;974905.558393;577924.5045;210870.4803;95698.6224;1859399.165593
2024-07-07T05:15:00+01:00;07;07;2024;2024-07-07;05:15;482398.275297;291356.0937;195875.9484;62464.8878;1032095.2051970001
2025-03-21T08:45:00+00:00;21;03;2025;2025-03-21;08:45;879945.853689;651651.2104;215789.6899;82750.5234;1830137.277389
2024-07-07T07:45:00+01:00;07;07;2024;2024-07-07;07:45;484166.029999;288492.6829;196816.6849;75540.2137;1045015.611499
2025-03-23T05:30:00+00:00;23;03;2025;2025-03-23;05:30;593264.590369;276043.9412;185263.7052;90452.4669;1145024.703669
2024-07-07T14:45:00+01:00;07;07;2024;2024-07-07;14:45;566810.816672;283189.2266;178851.9497;96968.1329;1125820.1258720001
2025-03-24T01:45:00+00:00;24;03;2025;2025-03-24;01:45;650472.80248;312134.5655;203530.3235;88939.0129;1255076.70438
2024-07-08T17:45:00+01:00;08;07;2024;2024-07-08;17:45;693801.370596;562611.4631;222147.0773;82326.0561;1560885.967096
2025-03-25T00:15:00+00:00;25;03;2025;2025-03-25;00:15;783229.115887;423333.9258;217405.3659;74488.624;1498457.0315870002
2024-07-11T10:00:00+01:00;11;07;2024;2024-07-11;10:00;747234.256027;659533.0022;209291.1505;46789.8601;1662848.268827
2025-03-28T22:15:00+00:00;28;03;2025;2025-03-28;22:15;954154.220552;454584.2048;223344.9511;91091.1393;1723174.5157519998
2024-07-12T11:45:00+01:00;12;07;2024;2024-07-12;11:45;764954.719714;577784.4068;194537.9939;63417.724;1600694.844414
2025-03-30T04:00:00+01:00;30;03;2025;2025-03-30;04:00;532740.402519;270203.0903;186357.8875;85839.8621;1075141.242419
2024-07-14T01:15:00+01:00;14;07;2024;2024-07-14;01:15;583361.323805;310856.5376;199401.3821;85418.736;1179037.9795050002
2025-03-31T20:15:00+01:00;31;03;2025;2025-03-31;20:15;1003065.066214;526917.0433;220538.1412;48302.8708;1798823.1215139998
2024-07-14T03:45:00+01:00;14;07;2024;2024-07-14;03:45;496852.435287;292891.0063;195012.1091;86404.3014;1071159.852087
2025-03-31T21:15:00+01:00;31;03;2025;2025-03-31;21:15;1004882.840438;504258.8814;218189.3055;46617.677;1773948.704338
2024-07-20T01:30:00+01:00;20;07;2024;2024-07-20;01:30;610506.290157;420377.7991;215228.3644;53519.33;1299631.7836570002
2025-03-31T21:45:00+01:00;31;03;2025;2025-03-31;21:45;960966.994952;494528.2528;212381.528;46192.9493;1714069.725052
2024-07-20T09:45:00+01:00;20;07;2024;2024-07-20;09:45;697183.187785;413948.1887;210369.3667;64806.7989;1386307.542085
2025-04-02T23:00:00+01:00;02;04;2025;2025-04-02;23:00;820445.367108;456714.2677;213578.7111;65434.6285;1556172.974408
2024-07-21T01:30:00+01:00;21;07;2024;2024-07-21;01:30;593480.062354;322620.4086;204115.7474;57050.0481;1177266.266454
2025-04-03T00:00:00+01:00;03;04;2025;2025-04-03;00:00;668110.957448;425037.6027;207965.7519;64528.6591;1365642.971148
2024-07-22T01:15:00+01:00;22;07;2024;2024-07-22;01:15;581133.623968;343408.9527;215153.6537;60383.1955;1200079.425868
2025-04-05T21:15:00+01:00;05;04;2025;2025-04-05;21:15;966659.049988;343124.8877;196036.5655;44386.4558;1550206.9589880002
2024-07-22T18:45:00+01:00;22;07;2024;2024-07-22;18:45;839777.014111;592426.3893;215135.1027;61982.9381;1709321.4442109999
2025-04-08T21:30:00+01:00;08;04;2025;2025-04-08;21:30;896564.132711;510510.3752;221449.3002;65265.2109;1693789.019011
2024-07-25T11:30:00+01:00;25;07;2024;2024-07-25;11:30;837607.179814;647418.9472;208885.737;60610.5707;1754522.434714
2025-04-09T04:45:00+01:00;09;04;2025;2025-04-09;04:45;409296.067106;384433.646;211544.3124;82191.9605;1087465.986006
2024-07-26T01:30:00+01:00;26;07;2024;2024-07-26;01:30;618067.284201;453884.3736;218692.5529;39298.811;1329943.021701
2025-04-10T17:15:00+01:00;10;04;2025;2025-04-10;17:15;608752.132349;570100.5814;225548.0441;46877.245;1451278.002849
2024-07-26T05:15:00+01:00;26;07;2024;2024-07-26;05:15;535410.462389;436088.4851;220170.7091;39030.822;1230700.478589
2025-04-11T05:45:00+01:00;11;04;2025;2025-04-11;05:45;398669.129186;405994.7006;224762.4259;66575.7314;1096001.987086
2024-07-26T14:30:00+01:00;26;07;2024;2024-07-26;14:30;803418.741242;579231.1616;212953.4245;59372.0795;1654975.406842
2024-07-26T17:30:00+01:00;26;07;2024;2024-07-26;17:30;790991.902683;570016.7969;215915.6599;66833.9855;1643758.344983
2024-07-27T04:00:00+01:00;27;07;2024;2024-07-27;04:00;549493.350111;389638.2535;201829.1076;61206.9549;1202167.666111
2024-07-29T03:15:00+01:00;29;07;2024;2024-07-29;03:15;557940.546254;355078.9318;195453.0948;38365.4522;1146838.025054
2024-07-29T16:45:00+01:00;29;07;2024;2024-07-29;16:45;871425.540479;688548.5462;201192.9012;39005.4631;1800172.450979
2024-07-30T08:30:00+01:00;30;07;2024;2024-07-30;08:30;687637.027555;627295.0287;208604.2186;41971.5784;1565507.8532550002
2024-07-30T17:15:00+01:00;30;07;2024;2024-07-30;17:15;815776.387043;605878.5217;195648.6386;65261.1032;1682564.650543
2024-08-02T08:00:00+01:00;02;08;2024;2024-08-02;08:00;625068.603773;533302.8901;208668.957;59658.5877;1426699.0385729999
2024-08-06T14:00:00+01:00;06;08;2024;2024-08-06;14:00;795884.329446;540559.69125;183067.5305;41042.8339;1560554.385096
2024-08-07T11:15:00+01:00;07;08;2024;2024-08-07;11:15;790426.446376;561265.6965;180027.2745;63982.4947;1595701.912076
2024-08-08T16:15:00+01:00;08;08;2024;2024-08-08;16:15;773091.75044;549834.9924;186819.9662;64502.3089;1574249.01794
2024-08-09T09:45:00+01:00;09;08;2024;2024-08-09;09:45;771363.220778;572655.171;190119.1326;42233.8572;1576371.3815779998
2024-08-11T06:45:00+01:00;11;08;2024;2024-08-11;06:45;524956.978108;320234.7463;178888.0743;60685.7889;1084765.587608
2024-08-12T02:30:00+01:00;12;08;2024;2024-08-12;02:30;568192.247414;324663.8096;176932.1582;65284.3856;1135072.6008139998
2024-08-13T13:15:00+01:00;13;08;2024;2024-08-13;13:15;770551.426474;456017.7855;166858.0367;64855.9635;1458283.2121740002
2024-08-14T14:00:00+01:00;14;08;2024;2024-08-14;14:00;732223.850991;458749.0332;171646.5968;51179.9904;1413799.4713909999
2024-08-15T19:45:00+01:00;15;08;2024;2024-08-15;19:45;853210.984838;419248.7604;172205.6365;63270.7315;1507936.113238
2024-08-15T22:00:00+01:00;15;08;2024;2024-08-15;22:00;894728.106679;385912.4732;168422.6187;57567.8106;1506631.0091789998
2024-08-16T11:15:00+01:00;16;08;2024;2024-08-16;11:15;764131.474296;442360.327;149528.785;45601.3699;1401621.9561959999
2024-08-17T10:45:00+01:00;17;08;2024;2024-08-17;10:45;728847.807078;363729.626;160944.1478;74118.2119;1327639.792778
2024-08-17T20:45:00+01:00;17;08;2024;2024-08-17;20:45;941610.741459;405195.1609;169071.4271;46985.9411;1562863.2705589999
2024-08-19T01:45:00+01:00;19;08;2024;2024-08-19;01:45;600040.52895;322348.4865;171756.0726;67777.4866;1161922.5746499998
2024-08-20T06:30:00+01:00;20;08;2024;2024-08-20;06:30;540968.703703;408489.2371;180422.9683;62663.7905;1192544.6996030002
2024-08-22T08:00:00+01:00;22;08;2024;2024-08-22;08:00;600674.698055;467897.1373;189878.4684;48768.6206;1307218.9243550003
2024-08-23T01:15:00+01:00;23;08;2024;2024-08-23;01:15;596098.267549;389584.7145;195658.1126;46780.3003;1228121.394949
2024-08-23T21:15:00+01:00;23;08;2024;2024-08-23;21:15;929673.588988;482899.4714;204806.845;49968.6176;1667348.522988
2024-08-25T23:30:00+01:00;25;08;2024;2024-08-25;23:30;709996.068578;330516.8037;182507.854;69811.4241;1292832.150378
2024-08-27T19:30:00+01:00;27;08;2024;2024-08-27;19:30;854123.170203;529174.1629;208111.4741;76519.9754;1667928.7826029998
2024-08-28T07:15:00+01:00;28;08;2024;2024-08-28;07:15;525797.439113;463870.2155;207713.0627;53157.8238;1250538.541113
2024-08-28T22:00:00+01:00;28;08;2024;2024-08-28;22:00;851635.4417;490718.7649;216070.5077;47279.6839;1605704.3982
2024-08-29T05:45:00+01:00;29;08;2024;2024-08-29;05:45;501240.763311;407798.5423;210970.9229;46411.1539;1166421.382411
2024-08-30T02:15:00+01:00;30;08;2024;2024-08-30;02:15;540208.893696;402006.9322;211046.1306;63451.6944;1216713.650896
2024-08-31T12:30:00+01:00;31;08;2024;2024-08-31;12:30;761185.546693;368886.7356;182775.133;94725.7035;1407573.118793
2024-09-02T00:15:00+01:00;02;09;2024;2024-09-02;00:15;629993.559345;341846.4253;199153.5354;72340.0808;1243333.6008449998
2024-09-03T02:45:00+01:00;03;09;2024;2024-09-03;02:45;502014.301845;416315.3278;211551.2283;70451.137;1200331.9949450002
2024-09-03T03:00:00+01:00;03;09;2024;2024-09-03;03:00;494636.149505;413101.0701;213898.9082;73590.6398;1195226.767605
2024-09-04T11:30:00+01:00;04;09;2024;2024-09-04;11:30;705281.714804;572439.456;193951.9158;62272.1814;1533945.2680040002
2024-09-10T23:45:00+01:00;10;09;2024;2024-09-10;23:45;659060.338979;461218.3332;218944.7192;96725.6947;1435949.086079
2024-09-12T01:15:00+01:00;12;09;2024;2024-09-12;01:15;551884.661329;448973.0589;224572.7983;75967.805;1301398.323529
2024-09-12T01:30:00+01:00;12;09;2024;2024-09-12;01:30;540413.183232;445541.8368;224254.3705;91981.7295;1302191.120032
2024-09-13T07:30:00+01:00;13;09;2024;2024-09-13;07:30;582848.25997;535017.3974;228685.5755;48086.7834;1394638.0162700003
2024-09-14T01:30:00+01:00;14;09;2024;2024-09-14;01:30;564994.271167;414429.9176;210328.6575;85029.2676;1274782.113867
2024-09-18T02:00:00+01:00;18;09;2024;2024-09-18;02:00;537503.311723;436939.9807;208529.7383;90299.9966;1273273.0273230001
2024-09-18T09:45:00+01:00;18;09;2024;2024-09-18;09:45;735774.591737;681295.8035;205836.682;68290.0385;1691197.1157370002
2024-09-19T13:45:00+01:00;19;09;2024;2024-09-19;13:45;720104.138878;580890.2101;206244.1704;78430.6115;1585669.130878
2024-09-19T21:30:00+01:00;19;09;2024;2024-09-19;21:30;886331.78071;553956.5613;230816.9683;63083.2498;1734188.56011
2024-09-20T06:00:00+01:00;20;09;2024;2024-09-20;06:00;498363.122532;450993.2167;222090.9723;50143.0137;1221590.325232
2024-09-23T15:00:00+01:00;23;09;2024;2024-09-23;15:00;649806.648407;564144.9203;184333.6613;96074.4657;1494359.695707
2024-09-25T23:00:00+01:00;25;09;2024;2024-09-25;23:00;755597.752781;493991.5328;210125.8541;100022.5411;1559737.6807809998
2024-09-28T15:45:00+01:00;28;09;2024;2024-09-28;15:45;626264.995691;321005.1364;177571.7952;95925.0945;1220767.021791
2024-09-29T22:30:00+01:00;29;09;2024;2024-09-29;22:30;738211.464628;334407.9264;195451.8851;85218.8548;1353290.1309280002
2024-09-30T16:15:00+01:00;30;09;2024;2024-09-30;16:15;667446.138735;595793.9456;193669.8006;83367.9182;1540277.803135
2024-09-30T23:15:00+01:00;30;09;2024;2024-09-30;23:15;692694.552967;471992.7224;209041.3401;80855.5294;1454584.1448670002
2024-10-02T09:15:00+01:00;02;10;2024;2024-10-02;09:15;735744.366726;714111.4854;211202.9118;46454.6952;1707513.4591259998
2024-10-04T20:00:00+01:00;04;10;2024;2024-10-04;20:00;975589.158246;567205.9737;230867.1517;69191.6697;1842853.9533459998
2024-10-05T03:00:00+01:00;05;10;2024;2024-10-05;03:00;509931.862051;384327.1236;212669.9803;81378.925;1188307.890951
2024-10-06T13:00:00+01:00;06;10;2024;2024-10-06;13:00;875955.987693;346453.9859;197151.8669;86767.2246;1506329.0650930002
2024-10-08T16:15:00+01:00;08;10;2024;2024-10-08;16:15;736575.165437;683028.2826;203278.2494;64741.1355;1687622.832937
2024-10-09T17:00:00+01:00;09;10;2024;2024-10-09;17:00;704801.555958;615744.9743;201696.7697;89113.6143;1611356.914258
2024-10-10T01:30:00+01:00;10;10;2024;2024-10-10;01:30;531165.916596;419680.4575;195318.9728;79285.1915;1225450.538396
2024-10-10T14:30:00+01:00;10;10;2024;2024-10-10;14:30;692442.212984;581586.3875;185586.0492;83256.4503;1542871.099984
2024-10-10T22:00:00+01:00;10;10;2024;2024-10-10;22:00;846114.070649;497924.4935;203374.5764;85003.4835;1632416.624049
2024-10-11T01:30:00+01:00;11;10;2024;2024-10-11;01:30;530956.145301;419125.5633;197372.9282;85822.6963;1233277.333101
2024-10-12T22:30:00+01:00;12;10;2024;2024-10-12;22:30;755834.765448;339400.4469;182227.117;92682.0496;1370144.3789480003
2024-10-13T14:30:00+01:00;13;10;2024;2024-10-13;14:30;643756.21959;297670.05285;165542.9795;97745.0264;1204714.27834
2024-10-14T08:15:00+01:00;14;10;2024;2024-10-14;08:15;643115.202976;565734.8097;204522.1887;48744.1989;1462116.4002760001
2024-10-14T23:45:00+01:00;14;10;2024;2024-10-14;23:45;650688.116594;446168.0066;198965.1468;55863.3339;1351684.603894
2024-10-19T12:00:00+01:00;19;10;2024;2024-10-19;12:00;808179.237056;371691.5579;193329.0128;82108.7901;1455308.597856
2024-10-22T15:00:00+01:00;22;10;2024;2024-10-22;15:00;662485.968078;576161.1733;205973.8832;79221.6837;1523842.708278
2024-10-22T22:45:00+01:00;22;10;2024;2024-10-22;22:45;749606.681389;473672.7697;219870.6242;88329.3714;1531479.4466890001
2024-10-23T18:45:00+01:00;23;10;2024;2024-10-23;18:45;805392.510844;599240.2915;227287.0128;71708.0247;1703627.8398439998
2024-10-23T22:15:00+01:00;23;10;2024;2024-10-23;22:15;792969.473287;490772.787;221197.6729;84787.7598;1589727.692987
2024-10-26T13:00:00+01:00;26;10;2024;2024-10-26;13:00;866717.621402;336171.7816;193208.133;86575.5099;1482673.0459019998
2024-10-27T03:00:00+00:00;27;10;2024;2024-10-27;03:00;475558.695884;272218.6927;201449.9539;82274.4309;1031501.7733840001
2024-10-27T06:15:00+00:00;27;10;2024;2024-10-27;06:15;493736.836987;274779.9695;202240.2193;81094.2293;1051851.255087
2024-10-27T22:30:00+00:00;27;10;2024;2024-10-27;22:30;736814.995967;324717.89405;204112.3003;83760.1801;1349405.370417
2024-10-28T08:00:00+00:00;28;10;2024;2024-10-28;08:00;661470.33803;495386.0309;219464.5644;65564.8308;1441885.76413
2024-10-28T18:00:00+00:00;28;10;2024;2024-10-28;18:00;847507.571109;605991.831;232982.0939;46688.8806;1733170.376609
2024-10-28T19:45:00+00:00;28;10;2024;2024-10-28;19:45;1054306.297441;541387.8003;230070.7201;59688.2677;1885453.085541
2024-10-28T21:45:00+00:00;28;10;2024;2024-10-28;21:45;884975.82729;490033.1843;230914.493;72061.0731;1677984.57769
2024-10-29T17:15:00+00:00;29;10;2024;2024-10-29;17:15;759388.720978;651616.4315;230152.6166;63626.0994;1704783.868478
2024-10-29T20:45:00+00:00;29;10;2024;2024-10-29;20:45;985943.568187;527314.3907;225875.1071;72131.966;1811265.031987
2024-10-29T22:00:00+00:00;29;10;2024;2024-10-29;22:00;846936.358966;492159.2973;229698.0296;87016.0617;1655809.747566
2024-10-30T11:15:00+00:00;30;10;2024;2024-10-30;11:15;717040.844146;593738.8675;200152.2035;66573.2159;1577505.131046
2024-11-02T01:30:00+00:00;02;11;2024;2024-11-02;01:30;544555.956103;286643.3925;195934.1679;89294.7747;1116428.291203
2024-11-02T18:30:00+00:00;02;11;2024;2024-11-02;18:30;910625.262623;370337.6265;202823.3693;74769.8971;1558556.1555229998
2024-11-04T00:00:00+00:00;04;11;2024;2024-11-04;00:00;607870.289423;301748.6855;196335.1721;96345.3493;1202299.4963230002
2024-11-06T04:00:00+00:00;06;11;2024;2024-11-06;04:00;466578.750822;400440.8475;211069.6936;46518.7018;1124607.9937219997
2024-11-06T16:15:00+00:00;06;11;2024;2024-11-06;16:15;703758.670208;668855.3596;210661.7556;58506.8173;1641782.602708
2024-11-10T11:30:00+00:00;10;11;2024;2024-11-10;11:30;776998.577566;289648.9721;181727.9232;87680.7021;1336056.174966
2024-11-12T09:30:00+00:00;12;11;2024;2024-11-12;09:30;712519.340143;608520.3477;225979.7155;92548.2702;1639567.673543
2024-11-12T20:00:00+00:00;12;11;2024;2024-11-12;20:00;1061935.782904;547154.6883;232495.0599;51182.7437;1892768.274804
2024-11-13T13:00:00+00:00;13;11;2024;2024-11-13;13:00;763433.552015;520761.0163;204908.3095;77070.327;1566173.204815
2024-11-16T02:15:00+00:00;16;11;2024;2024-11-16;02:15;559957.854785;371821.517;204268.5752;86805.6866;1222853.633585
2024-11-16T18:00:00+00:00;16;11;2024;2024-11-16;18:00;943024.919781;391701.9862;208760.2132;52114.3415;1595601.4606810003
2024-11-17T03:45:00+00:00;17;11;2024;2024-11-17;03:45;499362.459555;273952.5515;193638.9781;82828.7228;1049782.7119550002
2024-11-17T05:00:00+00:00;17;11;2024;2024-11-17;05:00;487398.53919;272429.3009;196294.7635;93767.2091;1049889.81269
2024-11-17T18:45:00+00:00;17;11;2024;2024-11-17;18:45;957044.516752;352640.1385;215631.3805;72705.4856;1598021.5213519998
2024-11-18T17:15:00+00:00;18;11;2024;2024-11-18;17:15;795907.769357;655874.5258;231124.6227;48117.3263;1731024.244157
2024-11-19T14:00:00+00:00;19;11;2024;2024-11-19;14:00;784262.90823;624559.4003;203006.8471;70416.3151;1682245.47073
2024-11-19T22:15:00+00:00;19;11;2024;2024-11-19;22:15;909324.802541;484885.1808;214002.5838;65504.0077;1673716.574841
2024-11-20T19:30:00+00:00;20;11;2024;2024-11-20;19:30;1119816.079988;561303.8374;225464.9354;57309.0095;1963893.862288
2024-11-21T02:00:00+00:00;21;11;2024;2024-11-21;02:00;538841.304129;412533.1429;217972.2858;85866.6765;1255213.4093290002
2024-11-24T13:15:00+00:00;24;11;2024;2024-11-24;13:15;913881.148301;320679.2195;195398.1055;99585.1514;1529543.624701
2024-11-26T09:00:00+00:00;26;11;2024;2024-11-26;09:00;780834.820818;666442.595;227515.6699;48771.0347;1723564.120418
2024-11-27T17:45:00+00:00;27;11;2024;2024-11-27;17:45;952044.755803;639007.7746;234811.1381;45875.0263;1871738.694803
2024-11-28T04:30:00+00:00;28;11;2024;2024-11-28;04:30;516767.251673;396282.5808;214349.1944;46770.9182;1174169.945073
2024-11-28T07:45:00+00:00;28;11;2024;2024-11-28;07:45;723062.117594;542828.5276;223353.7811;48824.9413;1538069.3675940002
2024-11-30T19:15:00+00:00;30;11;2024;2024-11-30;19:15;1029242.975301;379048.0951;210001.7844;45973.4745;1664266.329301
2024-12-01T16:30:00+00:00;01;12;2024;2024-12-01;16:30;788541.804973;335315.6578;202987.0526;43644.0476;1370488.5629729999
2024-12-01T17:45:00+00:00;01;12;2024;2024-12-01;17:45;906893.8877;348650.043;206712.245;46377.6605;1508633.8362
2024-12-04T14:15:00+00:00;04;12;2024;2024-12-04;14:15;805915.615938;613414.5218;200258.4996;50202.2194;1669790.8567380002
2024-12-05T07:15:00+00:00;05;12;2024;2024-12-05;07:15;672698.807998;503049.2376;213997.9693;52850.9706;1442596.985498
2024-12-08T22:45:00+00:00;08;12;2024;2024-12-08;22:45;952738.58217;310174.1163;198393.4348;97550.9603;1558857.0935699998
