Ano;Mês;Data;Distrito;Concelho;Freguesia;Inclui contador inteligente;Número de CPE's;Código Distrito;Código Concelho;Código Freguesia;Contrato Ativo
2023;6;2023-06;Setúbal;Palmela;Poceirão e Marateca;Não;1201;15;1508;150806;Sim
2023;6;2023-06;Bragança;Miranda do douro;Vila Chã de Braciosa;Não;166;04;0406;040616;Sim
2023;6;2023-06;Braga;Braga;Tebosa;Não;222;03;0303;030357;Sim
2023;6;2023-06;Viana do Castelo;Ponte da Barca;Vila Chã (São João Baptista e Santiago);Não;131;16;1606;160630;Sim
2023;6;2023-06;Santarém;Tomar;São Pedro de Tomar;Sim;1242;14;1418;141813;Sim
2023;6;2023-06;Faro;Lagoa;Estômbar e Parchal;Sim;2577;08;0806;080607;Sim
2023;6;2023-06;Vila Real;Montalegre;Cabril;Não;303;17;1706;170601;Sim
2023;6;2023-06;Guarda;Guarda;Vila Fernando;Sim;209;09;0907;090751;Sim
2023;6;2023-06;Guarda;Guarda;Guarda;Não;75;09;0907;090758;Sim
2023;6;2023-06;Castelo Branco;Covilhã;Vale Formoso e Aldeia do Souto;Não;377;05;0503;050338;Sim
2023;6;2023-06;Coimbra;Coimbra;Santo António dos Olivais;Sim;29699;06;0603;060318;Sim
2023;6;2023-06;Bragança;Macedo de Cavaleiros;Vilarinho de Agrochão;Sim;38;04;0405;040536;Sim
2023;6;2023-06;Portalegre;Gavião;Comenda;Sim;683;12;1209;120903;Sim
2023;6;2023-06;Braga;Guimarães;Azurém;Não;61;03;0308;030804;Sim
2023;6;2023-06;Coimbra;Coimbra;São Martinho de Árvore e Lamarosa;Sim;632;06;0603;060337;Sim
2023;6;2023-06;Braga;Braga;Morreira e Trandeiras;Não;307;03;0303;030376;Sim
2023;6;2023-06;Braga;Póvoa de Lanhoso;Fonte Arcada e Oliveira;Não;42;03;0309;030934;Sim
2023;6;2023-06;Guarda;Trancoso;Fiães;Não;33;09;0913;091307;Sim
2023;6;2023-06;Leiria;Leiria;Souto da Carpalhosa e Ortigosa;Sim;2102;10;1009;100940;Sim
2023;6;2023-06;Leiria;Caldas da Rainha;Nossa Senhora do Pópulo, Coto e São Gregório;Não;109;10;1006;100617;Sim
2023;6;2023-06;Viana do Castelo;Monção;Mazedo e Cortes;Sim;3107;16;1604;160436;Sim
2023;6;2023-06;Viana do Castelo;Monção;Riba de Mouro;Não;150;16;1604;160424;Sim
2023;6;2023-06;Braga;Amares;Bouro (Santa Marta);Sim;101;03;0301;030120;Sim
2023;6;2023-06;Bragança;Vinhais;Nunes e Ousilhão;Não;138;04;0412;041238;Sim
2023;6;2023-06;Bragança;Macedo de Cavaleiros;Arcas;Sim;75;04;0405;040503;Sim
2023;6;2023-06;Viseu;Vila Nova de Paiva;Touro;Não;23;18;1822;182205;Sim
2023;6;2023-06;Viseu;Carregal do Sal;Cabanas de Viriato;Sim;834;18;1802;180202;Sim
2023;6;2023-06;Santarém;Salvaterra de Magos;Marinhais;Não;818;14;1415;141502;Sim
2023;6;2023-06;Guarda;Pinhel;Lamegal;Sim;63;09;0910;091012;Sim
2023;6;2023-06;Aveiro;Albergaria-a-Velha;Ribeira de Fráguas;Não;562;01;0102;010206;Sim
2023;6;2023-06;Viana do Castelo;Vila Nova de Cerveira;Gondarém;Sim;500;16;1610;161006;Sim
2023;6;2023-06;Lisboa;Lisboa;Olivais;Sim;17980;11;1106;110633;Sim
2023;6;2023-06;Braga;Fafe;Quinchães;Não;842;03;0307;030722;Sim
2023;6;2023-06;Porto;Marco de Canaveses;Tabuado;Sim;246;13;1307;130724;Sim
2023;6;2023-06;Bragança;Alfândega da Fé;Cerejais;Sim;162;04;0401;040103;Sim
2023;6;2023-06;Bragança;Mirandela;Abreiro;Não;109;04;0407;040702;Sim
2023;6;2023-06;Setúbal;Alcácer do Sal;Santa Maria do Castelo e Santiago e Santa Susana;Não;462;15;1501;150107;Sim
2023;6;2023-06;Viseu;Castro daire;Parada de Ester e Ester;Não;585;18;1803;180325;Sim
2023;6;2023-06;Porto;Lousada;Figueiras e Covas;Não;415;13;1305;130529;Sim
2023;6;2023-06;Braga;Póvoa de Lanhoso;Galegos;Sim;235;03;0309;030912;Sim
2023;6;2023-06;Setúbal;Santiago do Cacém;Cercal;Não;1512;15;1509;150903;Sim
2023;6;2023-06;Aveiro;Arouca;Tropeço;Não;414;01;0104;010418;Sim
2023;6;2023-06;Guarda;Figueira de Castelo Rodrigo;Freixeda do Torrão, Quintã de Pêro Martins e Penha de Águia;Sim;173;09;0904;090421;Sim
2023;6;2023-06;Guarda;Fornos de Algodres;Infias;Sim;68;09;0905;090507;Sim
2023;6;2023-06;Bragança;Vinhais;Travanca e Santa Cruz;Não;89;04;0412;041242;Sim
2023;6;2023-06;Vila Real;Chaves;Anelhe;Sim;178;17;1703;170302;Sim
2023;6;2023-06;Vila Real;Chaves;Bustelo;Sim;283;17;1703;170305;Sim
2023;6;2023-06;Évora;Mourão;Luz;Não;219;07;0708;070802;Sim
2023;6;2023-06;Viseu;Tarouca;São João de Tarouca;Não;113;18;1820;182006;Sim
2023;6;2023-06;Viseu;Tondela;Barreiro de Besteiros e Tourigo;Sim;249;18;1821;182127;Sim
2023;6;2023-06;Guarda;Fornos de Algodres;Cortiçô e Vila Chã;Sim;159;09;0905;090517;Sim
2023;6;2023-06;Viana do Castelo;Viana do Castelo;Montaria;Não;120;16;1609;160920;Sim
2023;6;2023-06;Viana do Castelo;Ponte de Lima;Feitosa;Não;47;16;1607;160719;Sim
2023;6;2023-06;Portalegre;Marvão;São Salvador da Aramenha;Sim;563;12;1210;121004;Sim
2023;6;2023-06;Braga;Póvoa de Lanhoso;Garfe;Não;84;03;0309;030913;Sim
2023;6;2023-06;Guarda;Guarda;Benespera;Não;115;09;0907;090709;Sim
2023;6;2023-06;Aveiro;Santa Maria da Feira;Argoncilhe;Não;224;01;0109;010901;Sim
2023;6;2023-06;Guarda;Figueira de Castelo Rodrigo;Castelo Rodrigo;Sim;134;09;0904;090403;Sim
2023;6;2023-06;Porto;Vila do Conde;Malta e Canidelo;Não;601;13;1316;131633;Sim
2023;6;2023-06;Viseu;Penalva do Castelo;Esmolfe;Sim;302;18;1811;181103;Sim
2023;6;2023-06;Lisboa;Cadaval;Cadaval e Pêro Moniz;Sim;2458;11;1104;110411;Sim
2023;6;2023-06;Castelo Branco;Penamacor;Aranhas;Sim;252;05;0507;050704;Sim
2023;6;2023-06;Santarém;Alcanena;Minde;Não;1134;14;1402;140206;Sim
2023;6;2023-06;Porto;Maia;Águas Santas;Não;1681;13;1306;130601;Sim
2023;6;2023-06;Lisboa;Lisboa;Avenidas Novas;Não;836;11;1106;110657;Sim
2023;6;2023-06;Vila Real;Vila Pouca de Aguiar;Vreia de Bornes;Não;324;17;1713;171315;Sim
2023;6;2023-06;Évora;Évora;Évora (São Mamede, Sé, São Pedro e Santo Antão);Não;120;07;0705;070523;Sim
2023;6;2023-06;Beja;Mértola;Espírito Santo;Sim;251;02;0209;020903;Sim
2023;6;2023-06;Faro;Lagoa;Ferragudo;Não;315;08;0806;080602;Sim
2023;6;2023-06;Braga;Vieira do Minho;Guilhofrei;Sim;264;03;0311;031108;Sim
2023;6;2023-06;Viseu;Mangualde;Fornos de Maceira Dão;Sim;881;18;1806;180607;Sim
2023;6;2023-06;Aveiro;Águeda;Recardães e Espinhel;Não;130;01;0101;010124;Sim
2023;6;2023-06;Viseu;Mangualde;Fornos de Maceira Dão;Não;29;18;1806;180607;Sim
2023;6;2023-06;Castelo Branco;Fundão;Soalheira;Não;19;05;0504;050425;Sim
2023;6;2023-06;Porto;Baião;Baião (Santa Leocádia) e Mesquinhata;Sim;480;13;1302;130222;Sim
2023;6;2023-06;Braga;Vila Nova de Famalicão;Bairro;Não;462;03;0312;031204;Sim
2023;6;2023-06;Vila Real;Sabrosa;Gouvinhas;Não;30;17;1710;171004;Sim
2023;6;2023-06;Braga;Vila Nova de Famalicão;Gavião;Não;8;03;0312;031216;Sim
2023;6;2023-06;Castelo Branco;Fundão;Barroca;Não;3;05;0504;050408;Sim
2023;6;2023-06;Lisboa;Alenquer;Olhalvo;Não;9;11;1101;110108;Sim
2023;6;2023-06;Bragança;Carrazeda de Ansiães;Seixo de Ansiães;Não;10;04;0403;040316;Sim
2023;6;2023-06;Braga;Terras de Bouro;Balança;Não;16;03;0310;031001;Sim
2023;6;2023-06;Bragança;Mirandela;Abambres;Não;29;04;0407;040701;Sim
2023;6;2023-06;Bragança;Alfândega da Fé;Alfândega da Fé;Não;34;04;0401;040102;Sim
2023;6;2023-06;Vila Real;Valpaços;Padrela e Tazem;Não;7;17;1712;171215;Sim
2023;6;2023-06;Guarda;Guarda;Adão;Não;13;09;0907;090766;Sim
2023;6;2023-06;Bragança;Torre de Moncorvo;Cabeça Boa;Não;8;04;0409;040903;Sim
2023;6;2023-06;Braga;Guimarães;Moreira de Cónegos;Não;8;03;0308;030831;Sim
2023;6;2023-06;Bragança;Carrazeda de Ansiães;Belver e Mogo de Malta;Não;5;04;0403;040321;Sim
2023;6;2023-06;Braga;Vila Nova de Famalicão;Brufe;Não;6;03;0312;031206;Sim
2023;6;2023-06;Viseu;Lamego;Penajóia;Não;2;18;1805;180516;Sim
2023;6;2023-06;Faro;Olhão;Quelfes;Sim;6175;08;0810;081005;Sim
2023;6;2023-06;Lisboa;Vila Franca de Xira;Vila Franca de Xira;Sim;11067;11;1114;111409;Sim
2023;6;2023-06;Castelo Branco;Fundão;Capinha;Sim;442;05;0504;050411;Sim
2023;6;2023-06;Lisboa;Sobral de Monte Agraço;Sapataria;Não;188;11;1112;111202;Sim
2023;6;2023-06;Porto;Marco de Canaveses;Penha Longa e Paços de Gaiolo;Sim;436;13;1307;130738;Sim
2023;6;2023-06;Viana do Castelo;Valença;Fontoura;Não;305;16;1608;160805;Sim
2023;6;2023-06;Setúbal;Santiago do Cacém;São Domingos e Vale de Água;Sim;358;15;1509;150913;Sim
2023;6;2023-06;Setúbal;Grândola;Melides;Não;117;15;1505;150503;Sim
2023;6;2023-06;Porto;Amarante;Fridão;Sim;100;13;1301;130115;Sim
2023;6;2023-06;Braga;Vieira do Minho;Rossas;Sim;774;03;0311;031113;Sim
2023;6;2023-06;Santarém;Cartaxo;Ereira e Lapa;Sim;622;14;1406;140610;Sim
2023;6;2023-06;Leiria;Leiria;Leiria, Pousos, Barreira e Cortes;Não;27;10;1009;100933;Sim
2023;6;2023-06;Coimbra;Cantanhede;Sanguinheira;Sim;327;06;0602;060218;Sim
2023;6;2023-06;Viseu;Viseu;Fail e Vila Chã de Sá;Sim;756;18;1823;182338;Sim
2023;6;2023-06;Braga;Fafe;Antime e Silvares (São Clemente);Sim;408;03;0307;030739;Sim
2023;6;2023-06;Bragança;Macedo de Cavaleiros;Lagoa;Não;224;04;0405;040516;Sim
2023;6;2023-06;Guarda;Sabugal;Vila do Touro;Sim;82;09;0911;091139;Sim
2023;6;2023-06;Bragança;Mirandela;Vale de Asnes;Sim;137;04;0407;040731;Sim
2023;6;2023-06;Viseu;Moimenta da Beira;Cabaços;Sim;236;18;1807;180706;Sim
2023;6;2023-06;Guarda;Almeida;Leomil, Mido, Senouras e Aldeia Nova;Não;133;09;0902;090234;Sim
2023;6;2023-06;Bragança;Mirandela;Suçães;Não;38;04;0407;040729;Sim
2023;6;2023-06;Leiria;Leiria;Amor;Não;180;10;1009;100901;Sim
2023;6;2023-06;Aveiro;Águeda;Fermentelos;Sim;1741;01;0101;010109;Sim
2023;6;2023-06;Faro;Silves;Alcantarilha e Pêra;Não;2211;08;0813;081309;Sim
2023;6;2023-06;Guarda;Guarda;Marmeleiro;Não;211;09;0907;090724;Sim
2023;6;2023-06;Vila Real;Chaves;Moreiras;Não;112;17;1703;170317;Sim
2023;6;2023-06;Setúbal;Santiago do Cacém;Alvalade;Não;347;15;1509;150902;Sim
2023;6;2023-06;Guarda;Vila Nova de Foz Côa;Sebadelhe;Não;146;09;0914;091414;Sim
2023;6;2023-06;Bragança;Macedo de Cavaleiros;Grijó;Não;95;04;0405;040515;Sim
2023;6;2023-06;Viana do Castelo;Ponte de Lima;Feitosa;Sim;1214;16;1607;160719;Sim
2023;6;2023-06;Beja;Castro Verde;Santa Bárbara de Padrões;Sim;280;02;0206;020604;Sim
2023;6;2023-06;Viana do Castelo;Ponte de Lima;Refóios do Lima;Sim;550;16;1607;160737;Sim
2023;6;2023-06;Braga;Barcelos;Campo e Tamel (São Pedro Fins);Sim;505;03;0302;030294;Sim
2023;6;2023-06;Santarém;Ferreira do Zêzere;Nossa Senhora do Pranto;Não;398;14;1411;141110;Sim
2023;6;2023-06;Leiria;Marinha Grande;Marinha Grande;Não;4;10;1010;101001;Sim
2023;6;2023-06;Vila Real;Boticas;Dornelas;Sim;160;17;1702;170210;Sim
2023;6;2023-06;Portalegre;Avis;Ervedal;Não;13;12;1203;120305;Sim
2023;6;2023-06;Braga;Vizela;Caldas de Vizela (São Miguel e São João);Não;2021;03;0314;031408;Sim
2023;6;2023-06;Viseu;Resende;Paus;Não;352;18;1813;181310;Sim
2023;6;2023-06;Viseu;Penedono;Beselga;Não;154;18;1812;181202;Sim
2023;6;2023-06;Viseu;Castro daire;Pepim;Não;167;18;1803;180317;Sim
2023;6;2023-06;Viseu;Tondela;Parada de Gonta;Sim;197;18;1821;182116;Sim
2023;6;2023-06;Beja;Beja;Albernoa e Trindade;Sim;470;02;0205;020519;Sim
2023;6;2023-06;Porto;Gondomar;Lomba;Sim;321;13;1304;130405;Sim
2023;6;2023-06;Viana do Castelo;Ponte da Barca;Nogueira;Sim;211;16;1606;160613;Sim
2023;6;2023-06;Braga;Vila Verde;Carreiras (São Miguel) e Carreiras (Santiago);Sim;164;03;0313;031361;Sim
2023;6;2023-06;Bragança;Mogadouro;Vilarinho dos Galegos e Ventozelo;Sim;214;04;0408;040832;Sim
2023;6;2023-06;Guarda;Trancoso;Valdujo;Não;113;09;0913;091325;Sim
2023;6;2023-06;Viana do Castelo;Monção;Lara;Não;30;16;1604;160410;Sim
2023;6;2023-06;Braga;Póvoa de Lanhoso;Vilela;Sim;270;03;0309;030929;Sim
2023;6;2023-06;Viseu;Nelas;Nelas;Sim;3151;18;1809;180903;Sim
2023;6;2023-06;Portalegre;Portalegre;Ribeira de Nisa e Carreiras;Não;192;12;1214;121413;Sim
2023;6;2023-06;Setúbal;Sines;Porto Covo;Sim;457;15;1513;151302;Sim
2023;6;2023-06;Vila Real;Vila Real;Nogueira e Ermida;Não;350;17;1714;171435;Sim
2023;6;2023-06;Vila Real;Chaves;Sanfins;Sim;100;17;1703;170327;Sim
2023;6;2023-06;Viseu;Tondela;Guardão;Não;530;18;1821;182108;Sim
2023;6;2023-06;Porto;Penafiel;Bustelo;Não;25;13;1311;131103;Sim
2023;6;2023-06;Bragança;Bragança;Aveleda e Rio de Onor;Sim;211;04;0402;040250;Sim
2023;6;2023-06;Guarda;Guarda;Mizarela, Pêro Soares e Vila Soeiro;Não;155;09;0907;090763;Sim
2023;6;2023-06;Viana do Castelo;Caminha;Venade e Azevedo;Não;44;16;1602;160225;Sim
2023;6;2023-06;Portalegre;Sousel;Casa Branca;Não;22;12;1215;121502;Sim
2023;6;2023-06;Coimbra;Cantanhede;Cadima;Não;433;06;0602;060203;Sim
2023;6;2023-06;Braga;Vila Verde;Turiz;Sim;495;03;0313;031354;Sim
2023;6;2023-06;Vila Real;Vila Pouca de Aguiar;Alvão;Não;496;17;1713;171319;Sim
2023;6;2023-06;Bragança;Vinhais;Vila Boa de Ousilhão;Sim;132;04;0412;041229;Sim
2023;6;2023-06;Vila Real;Boticas;Alturas do Barroso e Cerdedo;Sim;171;17;1702;170217;Sim
2023;6;2023-06;Lisboa;Loures;Sacavém e Prior Velho;Sim;14095;11;1107;110727;Sim
2023;6;2023-06;Leiria;Caldas da Rainha;Salir de Matos;Sim;841;10;1006;100609;Sim
2023;6;2023-06;Aveiro;Águeda;Macinhata do Vouga;Sim;1644;01;0101;010112;Sim
2023;6;2023-06;Lisboa;Azambuja;Manique do Intendente, V. N. de S. Pedro e Maçussa;Não;1148;11;1103;110310;Sim
2023;6;2023-06;Coimbra;Tábua;Candosa;Sim;142;06;0616;061602;Sim
2023;6;2023-06;Bragança;Torre de Moncorvo;Lousa;Sim;479;04;0409;040911;Sim
2023;6;2023-06;Braga;Barcelos;Airó;Sim;189;03;0302;030205;Sim
2023;6;2023-06;Bragança;Macedo de Cavaleiros;Olmos;Não;118;04;0405;040523;Sim
2023;6;2023-06;Viana do Castelo;Viana do Castelo;Mujães;Não;83;16;1609;160922;Sim
2023;6;2023-06;Évora;Portel;Vera Cruz;Não;187;07;0709;070908;Sim
2023;6;2023-06;Braga;Póvoa de Lanhoso;Verim, Friande e Ajude;Não;215;03;0309;030935;Sim
2023;6;2023-06;Lisboa;Arruda dos Vinhos;Arranhó;Sim;1079;11;1102;110201;Sim
2023;6;2023-06;Braga;Terras de Bouro;Balança;Sim;196;03;0310;031001;Sim
2023;6;2023-06;Braga;Vila Verde;Sande, Vilarinho, Barros e Gomide;Não;482;03;0313;031367;Sim
2023;6;2023-06;Viseu;Penalva do Castelo;Pindo;Não;852;18;1811;181109;Sim
2023;6;2023-06;Leiria;Pombal;Redinha;Não;473;10;1015;101510;Sim
2023;6;2023-06;Bragança;Macedo de Cavaleiros;Ala e Vilarinho do Monte;Não;283;04;0405;040539;Sim
2023;6;2023-06;Castelo Branco;Castelo Branco;Almaceda;Sim;272;05;0502;050202;Sim
2023;6;2023-06;Guarda;Mêda;Barreira;Sim;261;09;0909;090902;Sim
2023;6;2023-06;Braga;Fafe;Revelhe;Sim;215;03;0307;030724;Sim
2023;6;2023-06;Aveiro;Sever do Vouga;Pessegueiro do Vouga;Não;49;01;0117;011704;Sim
2023;6;2023-06;Guarda;Pinhel;Vale do Côa;Não;50;09;0910;091033;Sim
2023;6;2023-06;Porto;Póvoa de Varzim;Balazar;Não;857;13;1313;131305;Sim
2023;6;2023-06;Braga;Vieira do Minho;Ventosa e Cova;Sim;255;03;0311;031126;Sim
2023;6;2023-06;Braga;Celorico de Basto;Canedo de Basto e Corgo;Sim;369;03;0305;030525;Sim
2023;6;2023-06;Portalegre;Monforte;Santo Aleixo;Sim;327;12;1211;121103;Sim
2023;6;2023-06;Viana do Castelo;Monção;Troporiz e Lapela;Não;219;16;1604;160440;Sim
2023;6;2023-06;Viseu;Penalva do Castelo;Ínsua;Sim;1402;18;1811;181105;Sim
2023;6;2023-06;Viseu;Cinfães;Espadanedo;Não;390;18;1804;180404;Sim
2023;6;2023-06;Beja;Beja;Salvada e Quintos;Não;72;02;0205;020522;Sim
2023;6;2023-06;Aveiro;Albergaria-a-Velha;Alquerubim;Sim;479;01;0102;010202;Sim
2023;6;2023-06;Porto;Paredes;Sobrosa;Não;637;13;1310;131021;Sim
2023;6;2023-06;Viana do Castelo;Arcos de Valdevez;Souto e Tabaçô;Não;423;16;1601;160162;Sim
2023;6;2023-06;Castelo Branco;Fundão;Souto da Casa;Não;353;05;0504;050426;Sim
2023;6;2023-06;Coimbra;Tábua;Carapinha;Sim;74;06;0616;061603;Sim
2023;6;2023-06;Bragança;Bragança;Nogueira;Sim;109;04;0402;040225;Sim
2023;6;2023-06;Évora;Vendas Novas;Landeira;Sim;112;07;0712;071202;Sim
2023;6;2023-06;Castelo Branco;Sertã;Sertã;Não;57;05;0509;050912;Sim
2023;6;2023-06;Bragança;Bragança;Parâmio;Sim;67;04;0402;040229;Sim
2023;6;2023-06;Aveiro;Anadia;Avelãs de Cima;Não;501;01;0103;010305;Sim
2023;6;2023-06;Portalegre;Portalegre;Alegrete;Sim;929;12;1214;121402;Sim
2023;6;2023-06;Coimbra;Coimbra;Cernache;Sim;970;06;0603;060312;Sim
2023;6;2023-06;Vila Real;Valpaços;São João da Corveira;Sim;186;17;1712;171222;Sim
2023;6;2023-06;Castelo Branco;Idanha-a-Nova;Monfortinho e Salvaterra do Extremo;Sim;189;05;0505;050519;Sim
2023;6;2023-06;Porto;Santo Tirso;Lamelas e Guimarei;Sim;340;13;1314;131436;Sim
2023;6;2023-06;Braga;Amares;Rendufe;Não;329;03;0301;030118;Sim
2023;6;2023-06;Vila Real;Valpaços;Padrela e Tazem;Sim;270;17;1712;171215;Sim
2023;6;2023-06;Coimbra;Arganil;São Martinho da Cortiça;Sim;398;06;0601;060114;Sim
2023;6;2023-06;Viseu;Tabuaço;Granja do Tedo;Não;107;18;1819;181906;Sim
2023;6;2023-06;Vila Real;Sabrosa;Provesende, Gouvães Douro, S. Cristóvão Douro;Não;22;17;1710;171016;Sim
2023;6;2023-06;Viseu;Vouzela;Vouzela e Paços de Vilharigues;Não;57;18;1824;182415;Sim
2023;6;2023-06;Porto;Penafiel;Castelões;Não;389;13;1311;131107;Sim
2023;6;2023-06;Guarda;Fornos de Algodres;Juncais, Vila Ruiva e Vila Soeiro do Chão;Não;195;09;0905;090518;Sim
2023;6;2023-06;Viseu;Resende;Barrô;Não;423;18;1813;181302;Sim
2023;6;2023-06;Vila Real;Ribeira de Pena;Santa Marinha;Não;301;17;1709;170906;Sim
2023;6;2023-06;Lisboa;Alenquer;Ribafria e Pereiro de Palhacana;Não;94;11;1101;110121;Sim
2023;6;2023-06;Vila Real;Chaves;Águas Frias;Não;225;17;1703;170301;Sim
2023;6;2023-06;Vila Real;Chaves;Vilas Boas;Não;108;17;1703;170347;Sim
2023;6;2023-06;Viana do Castelo;Monção;Cambeses;Sim;98;16;1604;160407;Sim
2023;6;2023-06;Porto;Lousada;Torno;Sim;1047;13;1305;130525;Sim
2023;6;2023-06;Viseu;Tabuaço;Barcos e Santa Leocádia;Sim;398;18;1819;181918;Sim
2023;6;2023-06;Santarém;Tomar;Paialvo;Não;898;14;1418;141809;Sim
2023;6;2023-06;Porto;Paços de Ferreira;Eiriz;Não;422;13;1309;130904;Sim
2023;6;2023-06;Braga;Póvoa de Lanhoso;Calvos e Frades;Sim;214;03;0309;030931;Sim
2023;6;2023-06;Viseu;Carregal do Sal;Parada;Não;195;18;1802;180206;Sim
2023;6;2023-06;Guarda;Mêda;Mêda, Outeiro de Gatos e Fonte Longa;Não;66;09;0909;090917;Sim
2023;6;2023-06;Braga;Barcelos;Areias de Vilar e Encourados;Não;365;03;0302;030292;Sim
2023;6;2023-06;Bragança;Mirandela;Avidagos, Navalho e Pereira;Não;233;04;0407;040739;Sim
2023;6;2023-06;Coimbra;Penacova;Lorvão;Não;1149;06;0613;061304;Sim
2023;6;2023-06;Braga;Vila Nova de Famalicão;Oliveira (São Mateus);Sim;978;03;0312;031242;Sim
2023;6;2023-06;Bragança;Vila Flor;Freixiel;Não;344;04;0410;041005;Sim
2023;6;2023-06;Santarém;Chamusca;Vale de Cavalos;Não;147;14;1407;140705;Sim
2023;6;2023-06;Viana do Castelo;Ponte da Barca;Touvedo (São Lourenço e Salvador);Não;10;16;1606;160629;Sim
2023;6;2023-06;Bragança;Miranda do douro;Palaçoulo;Sim;182;04;0406;040609;Sim
2023;6;2023-06;Bragança;Bragança;São Pedro de Sarracenos;Não;158;04;0402;040244;Sim
2023;6;2023-06;Braga;Guimarães;Gondar;Sim;1119;03;0308;030821;Sim
2023;6;2023-06;Faro;Loulé;Salir;Sim;801;08;0808;080807;Sim
2023;6;2023-06;Braga;Braga;Lomar e Arcos;Não;675;03;0303;030373;Sim
2023;6;2023-06;Viseu;Resende;São Cipriano;Não;315;18;1813;181312;Sim
2023;6;2023-06;Leiria;Leiria;Colmeias e Memória;Não;1110;10;1009;100932;Sim
2023;6;2023-06;Braga;Guimarães;Candoso (São Martinho);Sim;572;03;0308;030857;Sim
2023;6;2023-06;Coimbra;Arganil;Cepos e Teixeira;Não;233;06;0601;060119;Sim
2023;6;2023-06;Viana do Castelo;Paredes de Coura;Padornelo;Não;144;16;1605;160514;Sim
2023;6;2023-06;Braga;Guimarães;Silvares;Não;18;03;0308;030868;Sim
2023;6;2023-06;Vila Real;Chaves;Oura;Sim;121;17;1703;170320;Sim
2023;6;2023-06;Vila Real;Alijó;Favaios;Não;38;17;1701;170107;Sim
2023;6;2023-06;Porto;Paredes;Paredes;Sim;10589;13;1310;131025;Sim
2023;6;2023-06;Braga;Vila Verde;Parada de Gatim;Não;190;03;0313;031331;Sim
2023;6;2023-06;Viseu;Mangualde;Freixiosa;Não;147;18;1806;180608;Sim
2023;6;2023-06;Leiria;Leiria;Milagres;Não;786;10;1009;100915;Sim
2023;6;2023-06;Guarda;Almeida;Freixo;Sim;134;09;0902;090210;Sim
2023;6;2023-06;Guarda;Vila Nova de Foz Côa;Freixo de Numão;Não;401;09;0914;091418;Sim
2023;6;2023-06;Santarém;Abrantes;Tramagal;Não;433;14;1401;140115;Sim
2023;6;2023-06;Viana do Castelo;Paredes de Coura;Mozelos;Sim;173;16;1605;160513;Sim
2023;6;2023-06;Évora;Vendas Novas;Vendas Novas;Não;325;07;0712;071201;Sim
2023;6;2023-06;Coimbra;Oliveira do Hospital;São Gião;Sim;198;06;0611;061115;Sim
2023;6;2023-06;Guarda;Fornos de Algodres;Sobral Pichorro e Fuinhas;Não;188;09;0905;090519;Sim
2023;6;2023-06;Guarda;Trancoso;Tamanhos;Sim;74;09;0913;091321;Sim
2023;6;2023-06;Aveiro;Santa Maria da Feira;Caldas de São Jorge e de Pigeiros;Não;1332;01;0109;010932;Sim
2023;6;2023-06;Porto;Paços de Ferreira;Seroa;Sim;621;13;1309;130916;Sim
2023;6;2023-06;Porto;Felgueiras;Vila Fria e Vizela (São Jorge);Sim;173;13;1303;130340;Sim
2023;6;2023-06;Santarém;Benavente;Santo Estêvão;Não;746;14;1405;140503;Sim
2023;6;2023-06;Viseu;Viseu;Silgueiros;Não;1321;18;1823;182317;Sim
2023;6;2023-06;Guarda;Celorico da Beira;Cortiçô da Serra, Vide entre Vinhas e Salgueirais;Não;250;09;0903;090325;Sim
2023;6;2023-06;Évora;Évora;Bacelo e Senhora da Saúde;Não;127;07;0705;070522;Sim
2023;6;2023-06;Leiria;Figueiró dos Vinhos;Arega;Não;184;10;1008;100802;Sim
2023;6;2023-06;Porto;Marco de Canaveses;Santo Isidoro e Livração;Sim;308;13;1307;130735;Sim
2023;6;2023-06;Vila Real;Valpaços;Vilarandelo;Não;287;17;1712;171231;Sim
2023;6;2023-06;Castelo Branco;Castelo Branco;Castelo Branco;Não;101;05;0502;050205;Sim
2023;6;2023-06;Bragança;Alfândega da Fé;Vilarelhos;Sim;179;04;0401;040119;Sim
2023;6;2023-06;Portalegre;Ponte de Sor;Foros de Arrão;Não;55;12;1213;121304;Sim
2023;6;2023-06;Viana do Castelo;Arcos de Valdevez;Cabana Maior;Sim;209;16;1601;160105;Sim
2023;6;2023-06;Porto;Gondomar;Foz do Sousa e Covelo;Sim;1508;13;1304;130414;Sim
2023;6;2023-06;Guarda;Aguiar da Beira;Pinheiro;Não;96;09;0901;090110;Sim
2023;6;2023-06;Braga;Barcelos;Gamil e Midões;Sim;295;03;0302;030299;Sim
2023;6;2023-06;Bragança;Alfândega da Fé;Pombal e Vales;Sim;145;04;0401;040126;Sim
2023;6;2023-06;Porto;Baião;Loivos do Monte;Não;182;13;1302;130208;Sim
2023;6;2023-06;Braga;Guimarães;São Torcato;Sim;1548;03;0308;030865;Sim
2023;6;2023-06;Porto;Gondomar;Foz do Sousa e Covelo;Não;1565;13;1304;130414;Sim
2023;6;2023-06;Viana do Castelo;Ponte da Barca;Lavradas;Não;405;16;1606;160611;Sim
2023;6;2023-06;Viseu;São Pedro do Sul;Serrazes;Não;288;18;1816;181615;Sim
2023;6;2023-06;Vila Real;Murça;Jou;Sim;196;17;1707;170704;Sim
2023;6;2023-06;Viseu;Penedono;Póvoa de Penela;Sim;194;18;1812;181208;Sim
